id,disbursement_id,state,provider_name,provider_id,selection_reason,provider_error_category,created_at,last_updated_at,eta,max_eta,error,provider_error,receipt_number,psp_account_id,_cdc_operation,_cdc_lsn,_cdc_loaded_at
10ecf6ae-55dd-df38-fc94-54ae867a211a,ce40924a-29ee-29f4-49e3-eb487147f758,COMPLETED,CELLULANT,P719371,PROBING,,2026-08-08 07:39:11,2026-08-11 18:59:11,2026-08-08 07:49:11,2026-08-09 07:39:11,,,R2483915,ea16ce6e-a388-ca32-68d2-699201b1c626,INSERT,2322,2026-09-07 11:48:00
433ecd2c-276e-1d67-00a0-586eca8d5d5a,8f2d0b17-7e7d-5e88-4dcd-553495d03545,FAILED,CELLULANT,P414750,PROBING,INSUFFICIENT_FUNDS,2026-08-15 22:25:01,2026-08-15 22:25:16,2026-08-15 22:35:01,2026-08-16 22:25:01,provider declined,ERR_42,,49a5fd0d-e487-1ab3-aa79-4de7a7604977,INSERT,2323,2026-09-07 11:38:00
79ddcdd4-af97-fbd2-a0c4-594242067d80,94c0b9e0-5c9c-4570-bedd-62a79950f11a,WAITING_ON_PROVIDER,TERRAPAY,P827968,PRIORITY_ORDER,INVALID_ACCOUNT,2026-08-24 19:14:17,2026-08-24 19:19:17,2026-08-24 19:24:17,2026-08-25 19:14:17,provider declined,ERR_42,,047dd583-9344-7b2f-bba3-16688334e524,INSERT,2324,2026-09-07 11:54:00
1831b802-c3c2-aee6-2ee9-4ed9a0c69223,8794ac7e-4aaa-7f99-4a34-041e0c78947b,FAILED,THUNES,P727847,SMART_ROUTING,PROVIDER_TIMEOUT,2026-07-27 08:10:40,2026-07-28 11:57:20,2026-07-27 08:20:40,2026-07-28 08:10:40,provider declined,ERR_42,,d3aa9b27-50f3-2ab5-df58-6eff52965cf3,INSERT,2325,2026-09-07 11:41:00
457e55cb-4d13-1338-ccc4-c0a9af5a01cc,8794ac7e-4aaa-7f99-4a34-041e0c78947b,FAILED,CELLULANT,P818739,PREDEFINED,INSUFFICIENT_FUNDS,2026-07-28 11:57:30,2026-07-31 23:17:30,2026-07-28 12:07:30,2026-07-29 11:57:30,provider declined,ERR_42,,d2c4c286-5a04-61c9-947d-efcf88cfc53d,INSERT,2326,2026-09-07 11:43:00
1dd73f1f-138e-f8cc-ea81-04ad75e2c2fa,b08d1676-9d09-a404-8f04-0721e5a5829e,FAILED,THUNES,P958620,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-08-07 03:53:01,2026-08-07 04:33:01,2026-08-07 04:03:01,2026-08-08 03:53:01,provider declined,ERR_42,,b0e8b2fa-4fc3-4759-5924-48ee7ac1b4f9,INSERT,2327,2026-09-07 11:54:00
e3c51ba8-7122-d7a0-d129-72d323966b83,b08d1676-9d09-a404-8f04-0721e5a5829e,COMPLETED,CELLULANT,P726680,PREDEFINED,,2026-08-07 04:33:11,2026-08-07 04:58:11,2026-08-07 04:43:11,2026-08-08 04:33:11,,,R3889156,be94f1cb-075c-c8eb-4dff-c9aab5bbabce,INSERT,2328,2026-09-07 11:31:00
83735f49-a8e7-ebe3-cb05-aa1408651a6e,c1e0a4a1-7bf8-20f6-c652-3c3d04d07f29,COMPLETED,TERRAPAY,P721990,PRIORITY_ORDER,,2026-09-04 02:16:13,2026-09-04 02:16:58,2026-09-04 02:26:13,2026-09-05 02:16:13,,,R8869895,0b147f1f-40c5-6cf6-e895-60411e71afa9,INSERT,2329,2026-09-07 11:56:00
eba46463-36c9-b657-ec9a-799e19437791,2bf95861-4827-c440-f6d9-fe1731094211,COMPLETED,CELLULANT,P628687,PROBING,,2026-09-04 00:18:59,2026-09-05 00:19:00,2026-09-04 00:28:59,2026-09-05 00:18:59,,,R7148229,708df094-2f64-672f-96e1-a522b2b8d698,INSERT,2330,2026-09-07 11:44:00
74fa65ce-489a-c27e-6281-03f01d9fff25,b8ddf15d-8ea0-35f0-49cc-253fb4693ec4,COMPLETED,THUNES,P729554,PREDEFINED,,2026-08-11 22:17:30,2026-08-11 23:17:29,2026-08-11 22:27:30,2026-08-12 22:17:30,,,R8448343,4a640fc1-6843-a5c3-8dcd-6e9b39d2d74a,INSERT,2331,2026-09-07 11:53:00
fa549893-e476-231a-ecdf-d364bdce7f65,65125d2e-24b3-bc8e-1e85-0f8015c2f297,COMPLETED,TERRAPAY,P276919,PRIORITY_ORDER,,2026-09-05 22:28:22,2026-09-05 22:29:07,2026-09-05 22:38:22,2026-09-06 22:28:22,,,R7102041,334477eb-56b0-9052-32f7-5350f9a732dc,INSERT,2332,2026-09-07 11:40:00
1f47d902-1ba8-4a91-7462-f144c49b9e62,9a690cad-aaab-5830-79cf-c04f5b29317a,FAILED,CELLULANT,P362867,PROBING,INVALID_ACCOUNT,2026-09-03 04:28:34,2026-09-03 04:30:04,2026-09-03 04:38:34,2026-09-04 04:28:34,provider declined,ERR_42,,2275b1e2-f141-52c7-a0dc-ec7d3b172319,INSERT,2333,2026-09-07 11:55:00
d48f5ba3-0d87-bc72-bce0-5a63197f9b8d,9a690cad-aaab-5830-79cf-c04f5b29317a,COMPLETED,TERRAPAY,P171542,PROBING,,2026-09-03 04:30:14,2026-09-03 04:30:29,2026-09-03 04:40:14,2026-09-04 04:30:14,,,R1448771,9ac60306-61f4-3c2b-2dd9-3719f8d9bf33,INSERT,2334,2026-09-07 11:40:00
e14fea78-6e2f-1d3b-fd9f-45f40816d739,cf3a2f8d-57f7-31e3-8add-397642fc7edf,COMPLETED,CELLULANT,P224921,PROBING,,2026-08-23 16:39:07,2026-08-24 20:25:47,2026-08-23 16:49:07,2026-08-24 16:39:07,,,R8551685,714b5c03-6057-97cf-da55-f8255086f384,INSERT,2335,2026-09-07 11:30:00
dab6c73d-8fef-f87b-79d5-4e9f78460474,a8fae904-7d94-ed9f-acce-693e91a07ef2,COMPLETED,CELLULANT,P263903,PRIORITY_ORDER,,2026-08-20 12:34:18,2026-08-20 23:40:58,2026-08-20 12:44:18,2026-08-21 12:34:18,,,R7566347,f88afc64-974e-bb87-7ea4-13e5436d977b,INSERT,2336,2026-09-07 11:49:00
916baf87-6c27-316b-dd05-b827a863782e,050bd848-2b76-a718-566c-93cc1d4dfdb1,COMPLETED,CELLULANT,P639764,PROBING,,2026-08-10 20:22:11,2026-08-10 21:22:10,2026-08-10 20:32:11,2026-08-11 20:22:11,,,R5473122,96867676-783e-40ab-b22a-55a605391557,INSERT,2337,2026-09-07 11:45:00
13483fb3-c982-a300-f95f-17e6d8eae31b,5d037a06-4cad-66c5-9d65-5c032aa814da,FAILED,TERRAPAY,P981202,SMART_ROUTING,INVALID_ACCOUNT,2026-08-12 10:44:30,2026-08-13 10:44:30,2026-08-12 10:54:30,2026-08-13 10:44:30,provider declined,ERR_42,,ff08c739-4c1d-2e43-0c2b-03e443e1346d,INSERT,2338,2026-09-07 11:30:00
5037e669-8a3a-0129-a9d8-4c4f6ed338be,d2e08e57-a6cb-1dda-13a0-181bcbafd542,FAILED,TERRAPAY,P309795,PROBING,INVALID_ACCOUNT,2026-08-29 13:32:08,2026-08-29 13:42:08,2026-08-29 13:42:08,2026-08-30 13:32:08,provider declined,ERR_42,,7406ca32-83ef-3ce9-9ffd-a1e74052e3a5,INSERT,2339,2026-09-07 11:38:00
76658707-5d41-1ac5-335d-ab4685b375aa,6f089155-e826-6484-c4e4-fe52da4f706b,WAITING_ON_PROVIDER,CELLULANT,P254920,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-08-27 15:26:56,2026-08-27 15:31:56,2026-08-27 15:36:56,2026-08-28 15:26:56,provider declined,ERR_42,,4cdedddb-c3f9-c78c-af70-4164bf164454,INSERT,2340,2026-09-07 11:42:00
fdc56285-8f50-b11f-7c42-049476d32b96,07179ef3-3121-6863-2663-ed111d122ccf,COMPLETED,THUNES,P557318,PROBING,,2026-09-04 06:11:51,2026-09-04 06:21:51,2026-09-04 06:21:51,2026-09-05 06:11:51,,,R1620819,22ed1e25-45d0-7382-28cb-b7ca33b5a667,INSERT,2341,2026-09-07 11:33:00
b9676dc6-d6fd-d1a5-f173-12f4659ae9f2,683199c6-f480-ada5-e68c-13481046e3df,WAITING_ON_PROVIDER,TERRAPAY,P983687,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-08-20 05:37:38,2026-08-20 05:42:38,2026-08-20 05:47:38,2026-08-21 05:37:38,provider declined,ERR_42,,80104995-bc06-e86b-922b-4fb21ca79972,INSERT,2342,2026-09-07 11:47:00
bf957403-ce4b-a2bb-63d3-ce8ebcbb859a,c5efd670-1f4d-88ce-998d-e3d83cf29ade,WAITING_ON_PROVIDER,TERRAPAY,P880097,SMART_ROUTING,INVALID_ACCOUNT,2026-09-02 17:50:30,2026-09-02 17:55:30,2026-09-02 18:00:30,2026-09-03 17:50:30,provider declined,ERR_42,,2cd6e8df-1b58-29c9-24ef-65a737cf65ca,INSERT,2343,2026-09-07 11:34:00
a538c6a7-0565-1e80-4ee4-5227d2450039,2518ec09-efdd-6a87-c8c6-21bee1228e75,COMPLETED,TERRAPAY,P735242,PRIORITY_ORDER,,2026-08-05 20:17:46,2026-08-05 20:42:46,2026-08-05 20:27:46,2026-08-06 20:17:46,,,R1917249,abede2b6-c9ee-f97c-eade-7b17b0d090bd,INSERT,2344,2026-09-07 11:45:00
416aa7f6-eafd-3e7b-fa5d-bd40ed711fe9,db8ec35b-3c83-861e-ddf0-a0a288efe82b,COMPLETED,TERRAPAY,P415504,PRIORITY_ORDER,,2026-08-08 12:19:56,2026-08-08 12:59:56,2026-08-08 12:29:56,2026-08-09 12:19:56,,,R4950370,e3e735ab-dc02-bc29-35db-e3964c23e844,INSERT,2345,2026-09-07 11:56:00
22d6f0a2-a41f-0d38-ca80-3df87182fcf2,0d565923-c310-d2a2-0700-77c1b1f94a09,WAITING_ON_PROVIDER,CELLULANT,P103225,PROBING,INSUFFICIENT_FUNDS,2026-08-14 00:06:01,2026-08-14 00:11:01,2026-08-14 00:16:01,2026-08-15 00:06:01,provider declined,ERR_42,,93683dd6-5050-127e-4e38-5d03a0d80651,INSERT,2346,2026-09-07 11:38:00
159b2b6b-32db-a028-4823-debeccade92e,2c691f04-42bb-eaae-222d-b2cfbc343d5d,COMPLETED,CELLULANT,P534631,PREDEFINED,,2026-08-18 13:37:05,2026-08-18 14:02:05,2026-08-18 13:47:05,2026-08-19 13:37:05,,,R4051595,f1db9ad8-6098-0b94-e05b-189264bc08cf,INSERT,2347,2026-09-07 11:42:00
869d4cb7-b7f5-155a-039d-08d01e0aaf12,263553ba-4299-b351-99b3-568d6dcc9c60,FAILED,TERRAPAY,P556297,PROBING,PROVIDER_TIMEOUT,2026-09-07 07:30:43,2026-09-07 18:37:23,2026-09-07 07:40:43,2026-09-08 07:30:43,provider declined,ERR_42,,b6ac1c8e-3977-c7b4-1e56-d3467e808d05,INSERT,2348,2026-09-07 11:57:00
d03bcbfc-dca7-e284-f230-7c2230c7809b,263553ba-4299-b351-99b3-568d6dcc9c60,COMPLETED,THUNES,P920114,PREDEFINED,,2026-09-07 18:37:33,2026-09-07 18:41:33,2026-09-07 18:47:33,2026-09-08 18:37:33,,,R5831200,2154be4a-61cf-91fb-7e81-cdfabf16e3e9,INSERT,2349,2026-09-07 11:49:00
18643b6a-12b3-c5eb-4198-002998e1d54c,b69d2f48-3653-e588-afd5-8fe765c62548,COMPLETED,TERRAPAY,P684056,PRIORITY_ORDER,,2026-08-23 11:39:28,2026-08-24 11:39:29,2026-08-23 11:49:28,2026-08-24 11:39:28,,,R1874304,788f06ed-3c1e-919b-ee5a-400755367ab6,INSERT,2350,2026-09-07 11:52:00
fa801062-0b4e-360a-5032-6fe61de95c72,b5d34f2f-513b-b65c-16f3-2b9321c57a88,COMPLETED,CELLULANT,P234082,PROBING,,2026-08-26 02:05:06,2026-08-26 02:15:06,2026-08-26 02:15:06,2026-08-27 02:05:06,,,R5714408,6e1a1e1b-ed1d-defa-5c4f-c55ebf715a28,INSERT,2351,2026-09-07 11:48:00
fd2336f4-5b44-e6ed-7107-6f2e0a715350,b4b9fb73-29de-bccc-429e-09bd7862246c,WAITING_ON_PROVIDER,TERRAPAY,P843470,PROBING,INVALID_ACCOUNT,2026-08-24 09:45:42,2026-08-24 09:50:42,2026-08-24 09:55:42,2026-08-25 09:45:42,provider declined,ERR_42,,b8427379-d888-dcb6-1ccc-33c17e347f69,INSERT,2352,2026-09-07 11:55:00
ad49e072-7f84-3004-c4ac-41b53f042c7b,86a8f21a-010e-622b-f8bc-920cff7d39f7,COMPLETED,CELLULANT,P198886,PREDEFINED,,2026-07-29 01:02:04,2026-07-29 01:02:49,2026-07-29 01:12:04,2026-07-30 01:02:04,,,R1435572,ae3e6268-fb38-bc6c-ae6a-7c4848c6a7ed,INSERT,2353,2026-09-07 11:52:00
f5185923-e829-2e3b-bbfc-5dc1fff446b9,a7faf009-0b39-8e89-f842-e16354555290,FAILED,TERRAPAY,P935750,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-07-29 15:35:19,2026-07-30 15:35:20,2026-07-29 15:45:19,2026-07-30 15:35:19,provider declined,ERR_42,,a4c5dae5-cd32-e712-0c76-7092dcffd7b6,INSERT,2354,2026-09-07 11:33:00
be69ad39-0e37-8b07-cc53-5c3e52bb530d,a7faf009-0b39-8e89-f842-e16354555290,FAILED,CELLULANT,P174159,PROBING,INSUFFICIENT_FUNDS,2026-07-30 15:35:30,2026-07-30 15:45:30,2026-07-30 15:45:30,2026-07-31 15:35:30,provider declined,ERR_42,,3d75e423-2d92-1dab-4152-6bff661b9738,INSERT,2355,2026-09-07 11:44:00
833d3df1-5e11-a680-d501-6ada189ac35d,af59aa66-e75b-2113-4f62-cc9debf484d0,COMPLETED,CELLULANT,P309580,PROBING,,2026-09-03 21:03:47,2026-09-04 21:03:47,2026-09-03 21:13:47,2026-09-04 21:03:47,,,R8473283,44bb10e0-79f7-f38c-6359-d5cee2aa6dc7,INSERT,2356,2026-09-07 11:53:00
6ff6881f-77dd-362b-4a6b-836b157f108b,7ecd7062-ee40-3b9f-27b2-a5c1b6b0d0b9,WAITING_ON_PROVIDER,CELLULANT,P183029,PROBING,INVALID_ACCOUNT,2026-08-14 00:17:55,2026-08-14 00:22:55,2026-08-14 00:27:55,2026-08-15 00:17:55,provider declined,ERR_42,,af2f32a7-20b6-d43c-fbf3-a106260b13e0,INSERT,2357,2026-09-07 11:34:00
bd9277a4-1d2a-e042-042a-2f6480e1be4d,5aff4594-40dd-8895-d015-48989187c9a0,COMPLETED,TERRAPAY,P793715,PROBING,,2026-08-14 06:21:07,2026-08-15 10:07:47,2026-08-14 06:31:07,2026-08-15 06:21:07,,,R4012385,6498da39-d7c8-f02c-2ea5-312ac942e6e8,INSERT,2358,2026-09-07 11:47:00
04961795-88cc-ddbc-6f0d-72291b387c72,bf3d5023-1406-42a8-2f61-e334360893b2,WAITING_ON_PROVIDER,CELLULANT,P106131,PROBING,INSUFFICIENT_FUNDS,2026-08-07 22:47:34,2026-08-07 22:52:34,2026-08-07 22:57:34,2026-08-08 22:47:34,provider declined,ERR_42,,7a248720-a7e2-9299-2bf6-d9150367ee2c,INSERT,2359,2026-09-07 11:58:00
7957595f-25ee-2f0f-76a3-0eb0c50c71f4,dbb24c33-a045-6992-d793-30f16f8fd55c,COMPLETED,CELLULANT,P542372,PRIORITY_ORDER,,2026-07-30 13:44:53,2026-07-30 13:54:53,2026-07-30 13:54:53,2026-07-31 13:44:53,,,R2953854,bd20c36a-2705-24cb-e704-b1152a85e3b1,INSERT,2360,2026-09-07 11:48:00
9423251e-bcb1-2a00-7ee6-67ded93eea4d,1a482803-0204-0c81-5577-32970d093c73,FAILED,TERRAPAY,P724783,PREDEFINED,INSUFFICIENT_FUNDS,2026-07-25 10:52:34,2026-07-25 11:32:34,2026-07-25 11:02:34,2026-07-26 10:52:34,provider declined,ERR_42,,836b47c3-7c71-1cc8-6651-73fa7ccc9258,INSERT,2361,2026-09-07 11:58:00
adbd2e33-ef6e-9295-9c8a-f485b98050a6,1a482803-0204-0c81-5577-32970d093c73,COMPLETED,CELLULANT,P956360,PROBING,,2026-07-25 11:32:44,2026-07-25 22:39:24,2026-07-25 11:42:44,2026-07-26 11:32:44,,,R4890733,04de78f8-873f-3f03-0f8a-579cb6dbbb2c,INSERT,2362,2026-09-07 11:30:00
702805af-5806-61f1-7820-242631341ab8,6facc50d-b290-4e73-72c5-73e958c58875,COMPLETED,THUNES,P343377,SMART_ROUTING,,2026-08-06 12:04:29,2026-08-07 12:04:30,2026-08-06 12:14:29,2026-08-07 12:04:29,,,R6690043,d7abed02-da7b-f28b-9a23-3be3ebf6dd32,INSERT,2363,2026-09-07 11:30:00
2804335a-3311-65e0-2c5c-ce54210c78d9,b0d18df1-484f-1db9-350b-9f519f310fff,COMPLETED,CELLULANT,P735173,PROBING,,2026-08-28 14:21:30,2026-08-28 15:21:29,2026-08-28 14:31:30,2026-08-29 14:21:30,,,R2692883,fe678797-f16c-084e-6a7d-f379cb21aa80,INSERT,2364,2026-09-07 11:44:00
fe60afde-4200-a1aa-7c82-6fbe395e54f0,1d2d1771-6e3d-2494-5675-c8f3104c6350,COMPLETED,CELLULANT,P456855,PREDEFINED,,2026-08-20 12:45:46,2026-08-20 13:45:46,2026-08-20 12:55:46,2026-08-21 12:45:46,,,R1783099,447a4e2c-8e99-0457-e0b1-d762c524f047,INSERT,2365,2026-09-07 11:34:00
277fecc6-196b-58f1-ded8-9c47bb88854e,b54a31ba-4ac8-927e-ba75-1921283348ea,COMPLETED,TERRAPAY,P778526,PREDEFINED,,2026-08-18 03:03:44,2026-08-18 04:03:43,2026-08-18 03:13:44,2026-08-19 03:03:44,,,R6613782,d93d8722-1f7b-d82f-2345-0e72d1b48562,INSERT,2366,2026-09-07 11:33:00
69d53317-6dc7-5587-cd40-b648235398a6,26cffe04-3ed5-e52e-aa3d-2111a1230193,WAITING_ON_PROVIDER,CELLULANT,P529191,PROBING,PROVIDER_TIMEOUT,2026-08-30 19:59:48,2026-08-30 20:04:48,2026-08-30 20:09:48,2026-08-31 19:59:48,provider declined,ERR_42,,f198f62e-5c9d-3ead-aea4-91fccb6b6306,INSERT,2367,2026-09-07 11:30:00
a90d75ad-cc8f-e6ce-b69f-627cfae45d7c,a437199c-ec2a-322b-a901-4e33097ef98d,FAILED,TERRAPAY,P645027,PREDEFINED,INVALID_ACCOUNT,2026-07-24 23:35:57,2026-07-25 23:35:57,2026-07-24 23:45:57,2026-07-25 23:35:57,provider declined,ERR_42,,b366ffd1-ae4d-8a19-e2c2-aa2466e9a80e,INSERT,2368,2026-09-07 11:38:00
be216c79-b8b7-91b0-4de8-1d1edfa0bc17,a437199c-ec2a-322b-a901-4e33097ef98d,WAITING_ON_PROVIDER,THUNES,P428933,PREDEFINED,INSUFFICIENT_FUNDS,2026-07-25 23:36:07,2026-07-25 23:41:07,2026-07-25 23:46:07,2026-07-26 23:36:07,provider declined,ERR_42,,871d5bfc-e674-10de-479f-b5f3d3b68150,INSERT,2369,2026-09-07 11:37:00
97ae50f0-8a39-068b-cbed-e473e3ebf7c1,c1cdc9a4-5738-b277-8576-44724fefc63f,COMPLETED,CELLULANT,P371256,SMART_ROUTING,,2026-07-26 07:04:54,2026-07-26 07:05:09,2026-07-26 07:14:54,2026-07-27 07:04:54,,,R6099302,8159ace5-fca9-1028-6c39-12efb9fc829f,INSERT,2370,2026-09-07 11:35:00
9875e4da-d830-dffe-8885-9ae5aa5f8dfc,fd2f1be9-beea-002a-ce2d-e1053c70dfca,COMPLETED,CELLULANT,P345196,PREDEFINED,,2026-08-23 22:30:14,2026-08-24 22:30:14,2026-08-23 22:40:14,2026-08-24 22:30:14,,,R6019770,d0a90840-c8e7-f2f6-aabb-6cac48d75165,INSERT,2371,2026-09-07 11:33:00
b063796a-70a9-1477-ff1b-654d6c65659d,651076d6-c761-0e83-84d9-94518f188e72,WAITING_ON_PROVIDER,TERRAPAY,P613321,PROBING,INSUFFICIENT_FUNDS,2026-08-14 03:58:32,2026-08-14 04:03:32,2026-08-14 04:08:32,2026-08-15 03:58:32,provider declined,ERR_42,,7c198515-208b-326a-817b-2f2124f3df14,INSERT,2372,2026-09-07 11:41:00
5f187c02-1e24-5a97-273e-f6f485d4bf0f,1ef11a27-1c3e-fda4-689b-4fb2da317fd7,WAITING_ON_PROVIDER,TERRAPAY,P419736,PREDEFINED,INVALID_ACCOUNT,2026-08-18 09:54:45,2026-08-18 09:59:45,2026-08-18 10:04:45,2026-08-19 09:54:45,provider declined,ERR_42,,ca8c5366-0729-8d47-7c65-9dc94b425bba,INSERT,2373,2026-09-07 11:56:00
75ffe99a-a2ef-0f53-8138-34472376324f,d59f2b69-79a8-832f-6097-1a15c80682d3,FAILED,THUNES,P898678,PROBING,PROVIDER_TIMEOUT,2026-07-27 18:43:36,2026-07-28 22:30:16,2026-07-27 18:53:36,2026-07-28 18:43:36,provider declined,ERR_42,,ba554e35-ddc8-d27b-2623-b91a72f68fe1,INSERT,2374,2026-09-07 11:32:00
aa1cd2d8-9ff0-f466-ccc0-744616dd58af,d59f2b69-79a8-832f-6097-1a15c80682d3,COMPLETED,CELLULANT,P753880,PROBING,,2026-07-28 22:30:26,2026-07-28 22:55:26,2026-07-28 22:40:26,2026-07-29 22:30:26,,,R7496727,56c890a5-6538-bf11-e676-6b0a3b9a3daf,INSERT,2375,2026-09-07 11:43:00
71b905c8-945d-91a5-e33d-6982d6c34b19,c968e8ee-4663-f1a1-04db-73f3f65e52fd,FAILED,THUNES,P188759,PREDEFINED,INVALID_ACCOUNT,2026-08-19 19:17:27,2026-08-20 19:17:28,2026-08-19 19:27:27,2026-08-20 19:17:27,provider declined,ERR_42,,dcaa5994-7dd1-2d57-0b84-0c5096c1b183,INSERT,2376,2026-09-07 11:57:00
2e740569-5346-405c-f60c-2dd39d4e42f2,277b71ea-16f1-e5cb-c4af-9dc9416c0562,FAILED,THUNES,P128491,PRIORITY_ORDER,INVALID_ACCOUNT,2026-08-02 06:18:55,2026-08-02 06:19:10,2026-08-02 06:28:55,2026-08-03 06:18:55,provider declined,ERR_42,,24784b7d-51ee-3cc8-1947-4d1a63d316c1,INSERT,2377,2026-09-07 11:38:00
6021a15b-4207-fb51-52ff-eff5e49c5edd,277b71ea-16f1-e5cb-c4af-9dc9416c0562,COMPLETED,TERRAPAY,P967949,PRIORITY_ORDER,,2026-08-02 06:19:20,2026-08-02 06:59:20,2026-08-02 06:29:20,2026-08-03 06:19:20,,,R1870370,98d54b7e-c08b-d631-3d57-ee2733daefc1,INSERT,2378,2026-09-07 11:39:00
44e7a702-04c4-7757-e2db-1ce3e9ea8b10,7bf2aa06-10c1-de9c-6836-29ce8d9957fa,COMPLETED,THUNES,P680990,PRIORITY_ORDER,,2026-08-30 00:36:22,2026-08-30 00:40:22,2026-08-30 00:46:22,2026-08-31 00:36:22,,,R5132498,c903cc1d-a6cc-0a57-8e01-4eb3c3528ba4,INSERT,2379,2026-09-07 11:49:00
73a55d2e-8e1e-7525-e957-967af61b2bfd,2b0e63fd-fc3d-3138-8a5a-42725f90ee57,COMPLETED,THUNES,P143822,PRIORITY_ORDER,,2026-08-15 03:36:55,2026-08-15 04:16:55,2026-08-15 03:46:55,2026-08-16 03:36:55,,,R8795567,4a0c408d-9ee8-27fa-d451-b59ff60b9881,INSERT,2380,2026-09-07 11:30:00
23c01eb1-d49b-862d-1f7b-6b19b2cc4372,90261d4c-88ba-135e-bd3b-17eb29529420,COMPLETED,THUNES,P860294,PREDEFINED,,2026-09-07 05:59:44,2026-09-07 06:39:44,2026-09-07 06:09:44,2026-09-08 05:59:44,,,R8247127,f5194ab9-813b-e64b-9c46-24d335fa46fe,INSERT,2381,2026-09-07 11:43:00
b4fbdaf2-b43c-7851-e78d-cf327e2a9f73,fae91634-3bf8-5406-389d-2267b7c25d94,FAILED,THUNES,P735465,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-07-24 22:55:02,2026-07-24 23:05:02,2026-07-24 23:05:02,2026-07-25 22:55:02,provider declined,ERR_42,,a3708c7f-d235-25df-fbf8-b1fe3232be72,INSERT,2382,2026-09-07 11:41:00
91b0af07-4700-3fcf-deb2-d4901c66fdd9,fae91634-3bf8-5406-389d-2267b7c25d94,COMPLETED,TERRAPAY,P624629,PROBING,,2026-07-24 23:05:12,2026-07-24 23:45:12,2026-07-24 23:15:12,2026-07-25 23:05:12,,,R3860131,bd22f7fc-a8eb-2ba6-319a-ed6a8d41cb4c,INSERT,2383,2026-09-07 11:41:00
f019955f-0080-1ed9-7434-80a1e212f7e1,886edae8-ad80-016d-b167-84b1f845846e,FAILED,CELLULANT,P547861,PRIORITY_ORDER,INVALID_ACCOUNT,2026-07-30 17:25:34,2026-07-30 18:25:34,2026-07-30 17:35:34,2026-07-31 17:25:34,provider declined,ERR_42,,682904ca-febf-4c56-d826-c4966ebb7a17,INSERT,2384,2026-09-07 11:37:00
cc16ab4e-97b0-18b0-0626-67fccedcf5bf,a0135044-a041-301d-1016-8d654f90f91a,COMPLETED,THUNES,P756720,PREDEFINED,,2026-09-05 05:23:50,2026-09-05 06:03:50,2026-09-05 05:33:50,2026-09-06 05:23:50,,,R5201173,3d051bf4-793c-4fbf-1b9b-71f03f4574d4,INSERT,2385,2026-09-07 11:42:00
71219097-cd69-3dab-eb4b-2c0c0fdf60d5,e3dc8702-5033-14b1-609c-f7af0889360f,COMPLETED,CELLULANT,P157450,PREDEFINED,,2026-09-01 01:12:53,2026-09-01 01:14:23,2026-09-01 01:22:53,2026-09-02 01:12:53,,,R8245056,0e484034-ad74-dd43-1a11-5f5910d7a164,INSERT,2386,2026-09-07 11:43:00
314674a6-967a-efbb-5404-801d84681060,56f11afb-19ed-59a5-9e85-e4d49ec620e0,FAILED,THUNES,P213253,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-13 00:00:10,2026-08-13 01:00:09,2026-08-13 00:10:10,2026-08-14 00:00:10,provider declined,ERR_42,,97c768d6-114a-9827-b69a-ca1e985d654b,INSERT,2387,2026-09-07 11:47:00
92be07c4-e784-cabe-3190-b8f4d73d52ba,56f11afb-19ed-59a5-9e85-e4d49ec620e0,COMPLETED,CELLULANT,P232101,PREDEFINED,,2026-08-13 01:00:19,2026-08-14 04:46:59,2026-08-13 01:10:19,2026-08-14 01:00:19,,,R6962475,9ef01577-b980-e521-7b3c-fc106bc71d7f,INSERT,2388,2026-09-07 11:35:00
ada517e3-a85d-81db-9620-ed148486b704,9a73cd2f-4f05-495e-7832-b59c25bc99ae,COMPLETED,TERRAPAY,P251624,PRIORITY_ORDER,,2026-09-01 04:36:37,2026-09-01 04:36:52,2026-09-01 04:46:37,2026-09-02 04:36:37,,,R4982698,8f381c01-d5ce-0626-d1b6-075581d1d226,INSERT,2389,2026-09-07 11:42:00
744d2442-1ad7-4fd4-298b-2e78542060ce,90ebba12-9412-ba0f-da1d-3dab54c5f266,COMPLETED,TERRAPAY,P927527,PRIORITY_ORDER,,2026-08-02 23:40:26,2026-08-03 00:20:26,2026-08-02 23:50:26,2026-08-03 23:40:26,,,R9320336,a3863cd1-00f2-4a96-eb82-1435382afbde,INSERT,2390,2026-09-07 11:39:00
95ef8b1b-a19f-2485-31c4-6c9e70be9630,07af3b8a-5b9e-75f4-12e0-0b9c028849d9,FAILED,CELLULANT,P902719,PREDEFINED,INSUFFICIENT_FUNDS,2026-08-03 20:19:57,2026-08-03 20:29:57,2026-08-03 20:29:57,2026-08-04 20:19:57,provider declined,ERR_42,,32a4a8a4-32f9-b771-0799-7940f9adde7d,INSERT,2391,2026-09-07 11:53:00
